"Naive.CD4..T.cells.in.central.comp.","Naive.CD8..T.cells.in.central.comp.","Tregs.in.central.comp.","Th.in.central.comp.","Antibody.in.central.comp.","Naive.CD4..T.cells.in.periphery","Naive.CD8..T.cells.in.periphery","Tregs.in.periphery","Th.in.periphery","Antibody.in.periphery","Tcyt.in.central.comp.","Treg.Tcyt.in.central.comp.","Th.Tcyt.in.central.comp.","Treg.Th.in.central.comp.","Th.Tcyt.in.central.comp..1","T.cells.in.central.comp.","X.Th.Tcyt..T.cells.in.central.comp.","Th.T.cells.in.central.comp.","Tcyt.T.cells.in.central.comp.","Treg.T.cells.in.central.comp.","Tcyt.richness.in.central.comp.","Tcyt.diversity.in.central.comp.","Tcyt.evenness.in.central.comp.","Dead.cancer.cell","Exhausted.Tcyt","Exhausted.Th","Carrying.capacity","Angiogenic.factor","Treg","immature.APC","mAPC","APC.maturation.cytokine","Self.Ag","anti.PD.1.antibody","Th","TGFb","IFNg","MDSC","NO","ArgI","CCL2","M1.Mac","M2.Mac","IL12","IL10","Tcyt","Ag","Cancer.cells","Treg.Tcyt","Th.Tcyt","Treg.Th","Th.Tcyt.1","T.cells","X.Th.Tcyt..T.cells","Th.T.cells","Tcyt.T.cells","Treg.T.cells","Mac","M2.M1.Mac.ratio","M1..M1.M2..Mac","M2..M1.M2..Mac","Total.number.of.cells.in.tumor","TIL.fraction","Immune.supp..cells","Immune.act..cells","Immune.supp..act..cells","Immune.supp..cell.fraction","Immune.act..cell.fraction","MDSC.fraction","M1.Mac.fraction","M2.Mac.fraction","Mac.fraction","Treg.fraction","Tcyt.fraction","Th.fraction","Tcyt.Th.cell.fraction","mAPC.fraction","APC.fraction","Exhausted.Tcyt.fraction","Exhausted.Th.fraction","Immune.cell.fraction","Cancer.clone.richness","Tcyt.richness","Cancer.clone.diversity","Tcyt.diversity","Cancer.clones.evenness","Tcyt.evenness","neo.Ag.diversity","neo.Ag.evenness","Tumor.diameter","Neo.Ag.specific.T.cell.clones","PDL1.in.tumor","PDL1.on.APCs","PDL1.on.T.cells.in.tumor","PDL1.on.T.cells.in.LNs","Naive.CD4..T.cells.in.LNs","Act..CD4..T.cells.in.LNs","Tregs.in.LNs","IL2","Naive.CD8..T.cells.in.LNs","Th.in.LNs","Act..Th.in.LNs","Antibody.in.LNs","Tcyt.in.LNs","Treg.Tcyt.in.LNs","Th.Tcyt.in.LNs","Treg.Th.in.LNs","Th.Tcyt.in.LNs.1","T.cells.in.LNs","X.Th.Tcyt..T.cells.in.LNs","Th.T.cells.in.LNs","Tcyt.T.cells.in.LNs","Treg.T.cells.in.LNs","APCs.in.LNs","Tcyt.richness.in.LNs","Tcyt.diversity.in.LNs","Tcyt.evenness.in.LNs","Response"
0.726989668185207,0.643429802643586,751.543367791344,1940.580429175,129.126560469599,181065.586546199,160260.483332808,548966637.755048,1417409145.62879,15.964910397411,17199.8679286904,0.04369471736104,0.112825309893107,0.387277618846671,19140.4483578654,19891.9917256568,0.962218797486126,0.0975558634820883,0.864662934004038,0.037781202513874,8,1.81198750581278,0.871381796262951,28761658.8395114,25837832.3714135,2405320.03554944,2480362056.48539,656.288156241786,20265297.8233562,1516.6892519512,246.433609087905,1.86400012357405e-05,9.85828275582017e-07,46.9739854541948,27547589.2157827,0.189682249196686,0.00179116634349031,160927.243752729,0.572154791530439,12.3402089582688,0.0827383307359746,182107.039286107,2746353.0269311,0.000168893697404909,0.00205642287612036,85349257.5153653,3.80712787764872e-06,98569237.7354649,0.237439649896285,0.322763079817341,0.735646871478166,112896846.731148,161405296.961467,0.699461844539713,0.170673390120271,0.528788454419442,0.12555534548655,2928460.06621721,15.0809822492162,0.0621852561306533,0.937814743869347,1061527682.53669,0.553084898646307,23172578.09404,141323869.300258,0.163967900176914,0.0794050954199816,0.484272197999162,0.00055144676151277,0.000624023221433563,0.00941088312553828,0.0100349063469718,0.0694427655329306,0.292464908717915,0.0943968746762917,0.386861783394206,8.44450029034467e-07,6.04166435214082e-06,0.0885380787830969,0.00824227093607338,0.662234400674109,5,8,0.631033083516717,1.75233300873479,0.392082899651809,0.842694047229241,1.91932497642453,0.923000208447334,1.90810486922555,1644.30158753969,594.705880227733,113.937591007119,553.167484855436,553.167484855436,0.0407670941131985,65.2516048871564,279.163520307675,0.488993515334335,0.00428914370037052,804.483326125927,188.055581818013,564.217129241762,5812.58222613303,0.0480274531089766,0.138403775607512,0.347009703298657,6617.06555225896,6896.22907256664,0.959519395691452,0.116655539956783,0.842863855734669,0.040480604308548,107.778114662137,8,1.81662436605944,0.873611654690671,"SD"
0.798851203049841,0.643837766604694,1645.28233846136,1570.64386641526,129.133165699845,198948.352914105,160358.905086739,1201153331.00938,1146283616.14252,15.9681593895013,7401.76110017265,0.222282550894947,0.212198670716166,1.0475209394326,8972.40496658791,10617.6873050493,0.845043248007601,0.147927116451088,0.697116131556513,0.154956751992399,8,1.80546241282381,0.868243889830778,4563260.60993721,3574434.04215064,394127.664300997,3124253411.27081,896.243888919869,8751439.46845626,1921.96968702196,224.200304926962,4.48078149519565e-06,2.49655731647263e-07,21.3556656833025,7445721.56437184,0.0898186857827672,0.000479921656178795,22892.4350167951,0.0813654069043099,1.40345044346134,0.0950926975694181,76823.944665306,553046.944835502,6.93853570996399e-05,0.000409425682617936,19128096.1352197,2.14999436538805e-07,135408342.106473,0.457517538943283,0.389255758217481,1.17536485789804,26573817.6995916,39293818.8744995,0.676284933884021,0.189488366812926,0.486796567071095,0.222717967332406,629870.889500808,7.19888762865441,0.121967765054504,0.878032234945496,2178630879.006,0.218395656774577,9327378.84830856,30621349.5207005,0.304603781162653,0.0518417167867499,0.170193937149675,0.000127236510063594,0.000426988679944309,0.00307384352562656,0.00350083220557087,0.0486406367510598,0.106314255981101,0.041383436321251,0.147697692302352,1.24610878367337e-06,1.19284462128407e-05,0.0198667600297692,0.00219056769139604,0.24739832741756,5,8,0.00111168393997499,1.6653046301133,0.000690728068095335,0.800842243811296,1.79336628485959,0.862426881888133,2.84906001038459,1776.90334147379,214.011403617306,390.651347363642,553.167484855436,553.167484855436,0.0716142295457142,313.981578332883,1414.63420314535,0.510420517106172,0.0126110536221522,1693.61925612101,375.976936140888,8.4931735406502,5805.2265657404,0.243682858390717,0.291740423382598,0.835272861968614,7498.84582186141,8913.48002500675,0.841292716293009,0.190006512761521,0.651286203531488,0.158707283706991,137.452597238309,8,1.80973534217758,0.870298734493696,"PD"
0.676051686267545,0.553628294639671,199.735983877269,353.475574573077,129.114183959904,168356.969080232,137889.261310108,145894869.223535,258252476.145957,15.9615880134716,6804.70077351246,0.0293526476071878,0.0519457925246313,0.565063043234339,7158.17634808554,7357.91233196281,0.972854258807948,0.0480401992610835,0.924814059546865,0.0271457411920519,8,1.67828603834332,0.807084981570364,5105108.38127162,17074688.5827255,1013012.56237806,3239570441.76684,851.393197862093,13116084.6453622,1086.04173621321,246.045044871853,4.27080953323866e-06,1.27736607574346e-07,15.2357869714862,10320754.4260147,0.128892750626579,0.000671813541776821,1418338.90250371,5.04285162350131,112.242724283323,0.413076594929211,400403.531718367,2015455.77492149,0.000363279192982863,0.00151038682025373,46855824.0143704,2.0124016737929e-07,128160314.631797,0.279924319361869,0.220266202614416,1.27084553163105,57176578.4403851,88380364.2308508,0.646937574176986,0.116776554564278,0.530161019612708,0.148404962567282,2415859.30663985,5.03356143306724,0.165739590305561,0.834260409694439,4144841742.70161,0.391963135549949,16549879.3227874,75666015.2039881,0.218722755231269,0.0733980069983533,0.335575541377691,0.00629027237368827,0.0017757725388828,0.00893846016562035,0.0107142327045031,0.0581692744590446,0.207803575593755,0.0457721044857341,0.253575680079489,1.09119925125671e-06,5.90774790399064e-06,0.0757255136213595,0.00449266739005573,0.431614485713877,5,8,0.718031082946216,1.63405420130828,0.446137795934154,0.785813964257079,1.90302901977466,0.915163509832228,3.27440897719311,1381.91933615683,295.68852186828,72.6503376870165,553.167484855436,553.167484855436,0.0720862625850594,31.770460359869,122.741801547921,0.450014723518543,0.0118454433348321,162.669983164395,42.044379051797,899.102133395181,3041.35302689512,0.04035763045674,0.0534860575953798,0.754544871526036,3204.02301005952,3326.76481160744,0.963104755370845,0.0488973499409463,0.914207405429899,0.036895244629155,695.398625793404,8,1.6482404363922,0.792636101258561,"SD"
0.740661795881168,0.645622878907664,978.456980329951,4164.02205732451,129.139253511504,184471.797139112,160806.963308725,714674532.871442,3040839856.22674,15.9690020386246,21152.7893472015,0.0462566408746182,0.196854513557353,0.234978817801612,25316.811404526,26295.268384856,0.962789618040428,0.158356324658115,0.804433293382313,0.0372103819595721,8,2.00945092673185,0.966341628968592,17008581.0153213,24105111.2861078,1787698.0139263,1707842642.82035,738.532930510363,32013153.2140043,1502.67003170822,239.075941531386,1.17577927772538e-05,2.11852604957689e-06,70.6982487577853,22377350.6956079,0.287316313003031,0.00145301687812651,283423.835754569,1.00759084916375,20.556796744243,0.155994864754342,170203.655936275,2407138.03810509,0.000153986605226991,0.00179714117302081,78538482.3908132,9.55286566742462e-06,111159866.713569,0.407611049252321,0.284922117341873,1.43060515292758,100915833.086421,158821795.60046,0.635402922532688,0.140895968409157,0.494506954123531,0.201566498432862,2577341.69404136,14.1426929102294,0.0660384520724491,0.933961547927551,364499706.939818,0.54793958404359,34703715.087864,126980587.788365,0.273299373489306,0.119728776129996,0.43808653712366,0.000977820066095184,0.000587207316752885,0.00830469275547586,0.00889190007222875,0.110446263308425,0.27095993474911,0.0772024783235322,0.348162413072642,8.24818605420416e-07,6.00907174281906e-06,0.0831633001093971,0.00616760755312538,0.616495387808108,5,8,0.795945008750488,1.96667803467309,0.494548439925034,0.945772215882706,2.03269524325861,0.977519782362594,1.33918438995946,2217.49092886712,311.529965630507,548.503572880516,553.167484855436,553.167484855436,0.0402947134850214,75.9383995759756,364.760890196342,0.538590698175186,0.0037328901940894,2097.53547536855,436.732924997963,28.1122906197304,8789.93794807046,0.0414975500795672,0.238629156173849,0.173899747813444,10887.473423439,11252.2343136354,0.967583247910655,0.186410575615793,0.781172672294861,0.0324167520893453,27.0791839713801,8,1.98811312178149,0.956080313840145,"PD"
0.747993042574925,0.703476157516876,384.914387416995,2190.9091855362,129.11876733775,186294.707727848,175216.758197788,281182182.393482,1600262633.62952,15.964602700185,18293.9746536797,0.0210405007497686,0.119761245274029,0.175687057208074,20484.8838392159,20869.7982266329,0.981556391526307,0.104979893037025,0.876576498489282,0.0184436084736933,8,1.89987704182974,0.913647728848854,6131647.9154492,26410217.5432538,1115558.47250662,3154539223.9361,828.527277230161,17122102.1406477,1489.4364320959,238.087356428944,4.82374740127237e-06,1.2347771770842e-07,45.8904950395228,13581827.845808,0.160107359746341,0.000882051404872707,562045.75494428,1.99809867340405,40.6953553955531,0.109484541733975,126757.819302627,531087.855460251,0.000115163850568231,0.000396316287885391,109436883.923859,1.11246093832304e-06,125053369.783229,0.156456411465082,0.124106492791384,1.26066258054747,123018711.769667,167666589.926075,0.733710346371966,0.0810049745259104,0.652705371846056,0.102119940223016,657845.674762878,4.18978378124595,0.192686254794207,0.807313745205793,1138926346.12148,0.558752248036209,18215235.7510523,150672973.128518,0.120892522214421,0.0607026356825019,0.502120681830401,0.00187302866488063,0.000422422955716687,0.00176986084868775,0.00219228380440444,0.0570597461689335,0.364700593824293,0.0452617116184683,0.409962305442762,7.93430854008094e-07,5.75700740857121e-06,0.088012575611663,0.00371762081285089,0.583257156230767,5,8,0.682199518817994,1.85706826122844,0.423874393381377,0.893061057022185,1.9303624171372,0.928308095440756,1.93533695568527,1865.43310012717,260.418537205167,152.542625834569,553.167484855436,553.167484855436,0.0458343899801096,28.8091005732209,125.329039103009,0.495755186331628,0.00558193041230247,902.650058130319,207.492138995391,570.144854301006,6574.21124106492,0.0190637377637272,0.137301651107898,0.138845655605015,7476.86129919524,7602.19033829825,0.983514088239592,0.118735524626759,0.864778563612834,0.0164859117604077,80.801375675724,8,1.84683924477762,0.88814193991993,"PD"
0.788366088464678,0.712462496378908,417.690941032603,391.488810055909,129.114332567782,196350.487888072,177454.735577408,305062760.982054,285889141.109957,15.9641126703446,11185.4587755309,0.0373423164319674,0.034999799106347,1.06692945060921,11576.9475855869,11994.6385266195,0.965176862970432,0.0326386501091372,0.932538212861295,0.0348231370295678,8,1.98762699766766,0.955846537557383,2445764.36038186,8148795.96640355,147225.950803602,2629652159.28865,825.241595624906,3078365.76016662,1007.97305302299,234.330738306183,2.20925780942722e-06,1.02229184773589e-07,43.6957344225183,2316702.66730486,0.0486425128914715,0.000149798131663074,1145616.00701898,4.07200681696491,73.5800042116847,0.181657086982961,1868295.09672224,4981264.08566548,0.0015866173389845,0.00369396624931694,51715028.1217175,5.62723902190486e-07,124025162.20075,0.0595255551813937,0.0447974747659853,1.32877032672814,54031730.7890224,65406118.4663962,0.826095968633002,0.0354202744578876,0.790675694175114,0.0470654096642075,6849559.18238772,2.66620840273289,0.272761362735019,0.727238637264981,829355381.237161,0.327237631457021,9205245.85285108,64197290.1067431,0.143389944303649,0.0460553679150704,0.321189663185457,0.0057317064135024,0.00934738945911092,0.0249220883194983,0.0342694777786093,0.0154015731820697,0.2587388414125,0.0115908467191567,0.270329688131657,1.17239545135655e-06,6.21545139440583e-06,0.0407697743544046,0.000736595788889857,0.379481594822078,5,8,0.213032823026321,1.98322336136901,0.132364735154108,0.953728836140737,1.98716836177134,0.955625980312987,1.99371144904706,1789.9382316768,320.301783092339,125.598589664428,553.167484855436,553.167484855436,0.0486383548819231,51.15505021702,195.215887971738,0.444988485107853,0.00664128756058891,216.23129564156,56.6696643003551,587.654642614447,5174.77743748065,0.0377244993297294,0.0417856223294566,0.902810517749203,5391.00873312221,5586.22462109394,0.965054056860766,0.0387079486250976,0.926346108235668,0.0349459431392339,55.1214720451095,8,1.96819585842748,0.946502134817175,"PD"
0.734168637693586,0.681202566161939,542.140860284167,1964.05722422035,129.135556921347,182865.99768465,169670.196147136,395990640.796279,1433812950.9437,15.9686910796985,13200.8472690545,0.0410686412193449,0.148782664035854,0.276031091965446,15164.9044932748,15707.045353559,0.965484223921126,0.125043073347676,0.840441150573449,0.0345157760788744,8,1.93071971853184,0.928479921090808,28481043.8327443,14218687.6947234,1443769.51000535,1533927572.35269,699.572833206215,7322377.54027248,1778.7500127696,239.046797969583,2.12574453776451e-05,1.80109688137323e-06,67.5915252784457,19201577.156979,0.0796308877970854,0.00124512932598198,62101.1170892445,0.220775964976821,4.51904400274835,0.10187605813006,156016.122511338,1651076.2466648,0.000142536711461136,0.00123346608251799,54695397.8848423,1.11853238397064e-05,105353368.844555,0.133991357386225,0.351253969798921,0.379857961506199,73896975.0418213,96881809.7868225,0.763393696013777,0.197899348112425,0.565494347901353,0.0753250607523757,1807092.36917614,10.0500314411452,0.0910928934853392,0.908907106514661,404716781.50204,0.416422960365545,9035554.90402653,89717466.1658721,0.100106757649582,0.0387636318859762,0.385653783231749,0.000266597115229614,0.000666777126466785,0.00705238431100884,0.00771916143747563,0.0314446504597378,0.235200515689983,0.082499874172452,0.317700389862435,1.02774115141372e-06,8.69619947435162e-06,0.061077070225233,0.00620084981813924,0.547309391857203,5,8,0.474570642831726,1.90299027288596,0.294867319307763,0.915144876517503,1.92673985294208,0.926566010307557,1.40022875148405,1290.22452737989,515.091925503051,352.648392803762,553.167484855436,553.167484855436,0.021207102142141,43.4917086502213,215.62734129085,0.553305198888899,0.00166022443844541,1481.69623168395,298.944765684688,27.0722180845849,5534.87591732645,0.0389579359161146,0.267701797441498,0.14552736025102,7016.5721490104,7232.19949030125,0.970185094924439,0.204874911660136,0.765310183264303,0.0298149050755606,68.3135007624797,8,1.93391932702143,0.93001860752438,"PD"
0.685466360508563,0.615856246313405,1034.07343892052,2496.39839843466,129.121641858036,170771.487741673,153443.612375729,755326686.336015,1823087565.62087,15.9628345727603,35751.9169524922,0.02892358024591,0.0698255817094205,0.414226126554528,38248.3153509268,39282.3887898473,0.973675902337493,0.0635500659542339,0.910125836383259,0.0263240976625071,8,1.83765546684862,0.883725476294997,55158281.5628609,110066931.628393,6070487.19569952,1581793879.35703,270.999876132244,47729014.5589562,1534.8824412451,264.024541789395,1.25375800163815e-05,3.70785246394797e-06,60.6858020022139,63890816.5688296,0.420170541673865,0.00416136943460677,374292.213478471,1.33081431781948,29.8863713413764,0.0195679475112737,325668.155383049,2825375.15773847,0.000302892803911583,0.00212346647455891,393892918.599032,2.42661223525027e-05,40439801.8665288,0.115187789630865,0.152520288907995,0.777834604400754,457783735.167862,621650168.55091,0.74485843402397,0.0955486083770943,0.649309825646876,0.0726390637814584,3151043.31312152,13.9223796387987,0.102685102568057,0.897314897431943,2442411029.7413,0.852955834356826,50928681.9301732,574248621.05432,0.0845553584523336,0.0673539780773607,0.79079502993784,0.000612216159995909,0.000530504405649072,0.00404798832411682,0.00457849272976589,0.062693773593248,0.551043909155337,0.0827837482468318,0.633827657402169,3.78187058535554e-07,2.46476861281092e-06,0.148663318991954,0.00777108436945568,0.933884556808545,5,8,0.52385813353569,1.75421022547709,0.325491359118918,0.843596797657503,1.86809733314757,0.898364919476632,1.57028667218557,2533.47631976731,399.890010212303,353.495231719787,553.167484855436,553.167484855436,0.0389739669490582,57.9169693182331,237.893340826653,0.472641262556786,0.00424272240950421,744.907576861076,181.320476471059,400.545556983959,7783.19390297178,0.0305616880243997,0.0956440449135733,0.320339950059697,8528.10147983285,8765.99482065951,0.972863684859729,0.0849051523658669,0.887958532493862,0.0271363151402708,134.77635794925,8,1.83343595770534,0.881696321322999,"SD"
0.751136674579635,0.677639123815575,597.983882088396,2159.93501533748,129.125096339343,187083.083998877,168781.59189782,436777169.032508,1577389888.52848,15.9659002496643,17507.1568269324,0.0341565388372188,0.123374402633712,0.276852719105978,19667.0918422698,20265.0757243582,0.970491899945401,0.106584107788025,0.863907792157376,0.0295081000545994,8,1.90118326516361,0.914275889490877,13400684.1401326,27913799.8546199,453579.543606984,2099123370.53419,780.269153307572,26332842.8759093,1372.76958158321,240.389214898376,9.60016701977579e-06,7.64960974044463e-07,59.4778971718701,5296601.04423803,0.237643420078756,0.000344238367153988,640451.09651551,2.27686286866504,46.6855066498478,0.15266734754602,157788.965119775,808828.507224313,0.000143484317315294,0.000603862223493045,100404471.338802,4.09574728679874e-06,117696563.346552,0.262267631359291,0.0527526411285545,4.97164930036704,105701072.38304,160401294.657176,0.658978922888082,0.0330209369915524,0.62595798589653,0.164168518291515,966617.472344089,5.12601439910797,0.163238271223393,0.836761728776607,628266406.497722,0.547244426590755,27782122.4796492,134227853.905183,0.20697732751709,0.0947848439649085,0.457947955469094,0.00218504030046101,0.000538331887681288,0.00275949700775326,0.00329782889543455,0.0898403066566942,0.34255201906185,0.0180705237294315,0.360622542791282,8.20140874466302e-07,5.50364735189437e-06,0.0952340903984542,0.0015474867443247,0.598452191686193,5,8,1.09675830026987,1.85617481565542,0.681454246725893,0.892631400523018,1.94331605478506,0.934537478372771,1.59970375674661,1832.30256080155,192.662554847303,119.720101528287,553.167484855436,553.167484855436,0.0372923429695265,51.6910862625159,227.677261565161,0.500916028300424,0.00425446583188462,1059.31241969055,240.527183174104,427.638369442593,6809.80020413089,0.033433765270683,0.155557048362148,0.214929285575327,7869.11262382144,8096.7898853866,0.971880552072114,0.13083116082862,0.841049391243495,0.0281194479278859,47.7843780103005,8,1.89721121702377,0.912365738106372,"PD"
0.651797159919808,0.513933740292038,782.340437451069,2529.21267073427,129.138388485269,162341.558894533,128005.287469899,571444735.378938,1847447478.23511,15.9688753324473,12858.9121361934,0.0608403284169779,0.196689474501922,0.30932172944711,15388.1248069277,16170.4652443787,0.9516191757239,0.156409394071917,0.795209781651983,0.0483808242760999,8,1.84035998620923,0.885026075184848,58082892.6800537,31245765.2057716,6592586.45414121,842177790.884161,376.04189034656,27240681.2148988,1583.52915701932,256.857260545027,2.52351057200783e-05,1.9959527583313e-06,53.9693542571732,72091558.4858145,0.255129609465907,0.00469126243498319,71831.1752625321,0.255409814960267,5.88743193734764,0.0492453553105712,418535.759470498,7560754.6690395,0.000393560077542121,0.00568167943161405,87281453.0368383,6.64531007618838e-06,55437802.5281694,0.312101600822359,0.825966525275276,0.377862287722062,159373011.522653,224452044.397464,0.710053730855896,0.321189137213441,0.388864593642455,0.121365262178946,7979290.42851,18.064775823707,0.0524527541916597,0.94754724580834,944735853.330902,0.64865714703355,34873267.0592008,197631739.328454,0.176455801976439,0.100782302870465,0.571147572035754,0.000207589132631609,0.00120955107536869,0.021850269023859,0.0230598200992277,0.0787244447139741,0.252239797894476,0.208341629403038,0.460581427297514,7.4230688460538e-07,5.31864080927066e-06,0.0902989721909832,0.0190523028310789,0.839787038152111,5,8,0.369756830974121,1.74744375455641,0.229742836376275,0.840342812976977,1.87217915512569,0.900327860918509,1.73407471508698,1753.8297532073,346.444300906336,692.126474546658,553.167484855436,553.167484855436,0.0286333369962892,64.6910081778515,295.515739261313,0.516381980362938,0.00309196379696247,923.438777917193,202.126266406699,21.4419407420814,4479.46592490573,0.0659711992937042,0.206149302929819,0.320016601347244,5402.90470282292,5698.42044208424,0.94814076246834,0.162051710171712,0.786089052296628,0.0518592375316599,132.597251842838,8,1.89917585794905,0.913310530679713,"CR/PR"
