"Naive.CD4..T.cells.in.central.comp.","Naive.CD8..T.cells.in.central.comp.","Tregs.in.central.comp.","Th.in.central.comp.","Antibody.in.central.comp.","Naive.CD4..T.cells.in.periphery","Naive.CD8..T.cells.in.periphery","Tregs.in.periphery","Th.in.periphery","Antibody.in.periphery","Tcyt.in.central.comp.","Treg.Tcyt.in.central.comp.","Th.Tcyt.in.central.comp.","Treg.Th.in.central.comp.","Th.Tcyt.in.central.comp..1","T.cells.in.central.comp.","X.Th.Tcyt..T.cells.in.central.comp.","Th.T.cells.in.central.comp.","Tcyt.T.cells.in.central.comp.","Treg.T.cells.in.central.comp.","Tcyt.richness.in.central.comp.","Tcyt.diversity.in.central.comp.","Tcyt.evenness.in.central.comp.","Dead.cancer.cell","Exhausted.Tcyt","Exhausted.Th","Carrying.capacity","Angiogenic.factor","Treg","immature.APC","mAPC","APC.maturation.cytokine","Self.Ag","anti.PD.1.antibody","Th","TGFb","IFNg","MDSC","NO","ArgI","CCL2","M1.Mac","M2.Mac","IL12","IL10","Tcyt","Ag","Cancer.cells","Treg.Tcyt","Th.Tcyt","Treg.Th","Th.Tcyt.1","T.cells","X.Th.Tcyt..T.cells","Th.T.cells","Tcyt.T.cells","Treg.T.cells","Mac","M2.M1.Mac.ratio","M1..M1.M2..Mac","M2..M1.M2..Mac","Total.number.of.cells.in.tumor","TIL.fraction","Immune.supp..cells","Immune.act..cells","Immune.supp..act..cells","Immune.supp..cell.fraction","Immune.act..cell.fraction","MDSC.fraction","M1.Mac.fraction","M2.Mac.fraction","Mac.fraction","Treg.fraction","Tcyt.fraction","Th.fraction","Tcyt.Th.cell.fraction","mAPC.fraction","APC.fraction","Exhausted.Tcyt.fraction","Exhausted.Th.fraction","Immune.cell.fraction","Cancer.clone.richness","Tcyt.richness","Cancer.clone.diversity","Tcyt.diversity","Cancer.clones.evenness","Tcyt.evenness","neo.Ag.diversity","neo.Ag.evenness","Tumor.diameter","Neo.Ag.specific.T.cell.clones","PDL1.in.tumor","PDL1.on.APCs","PDL1.on.T.cells.in.tumor","PDL1.on.T.cells.in.LNs","Naive.CD4..T.cells.in.LNs","Act..CD4..T.cells.in.LNs","Tregs.in.LNs","IL2","Naive.CD8..T.cells.in.LNs","Th.in.LNs","Act..Th.in.LNs","Antibody.in.LNs","Tcyt.in.LNs","Treg.Tcyt.in.LNs","Th.Tcyt.in.LNs","Treg.Th.in.LNs","Th.Tcyt.in.LNs.1","T.cells.in.LNs","X.Th.Tcyt..T.cells.in.LNs","Th.T.cells.in.LNs","Tcyt.T.cells.in.LNs","Treg.T.cells.in.LNs","APCs.in.LNs","Tcyt.richness.in.LNs","Tcyt.diversity.in.LNs","Tcyt.evenness.in.LNs","Response"
0.718814874023303,0.657937901542803,934.687747285596,2279.89136576026,268.456375838926,179015.082561728,163872.486010318,682867878.377612,1665438812.13873,0,13666.2018714676,0.0683941124298071,0.166826993132615,0.409970300042745,15946.0932372279,16880.7809845135,0.944630064915653,0.135058405642005,0.809571659273648,0.0553699350843474,8,1.95424669385151,0.939794004631077,761768.196348412,28327142.8062935,2918095.72533811,1374223495.1435,827.320200824714,18753916.865686,1368.31226703635,240.430212889665,5.73798098327381e-07,8.23708106265003e-09,0,34086209.8138684,0.18136254446982,0.00221458611008917,252102.332151792,0.896270968849679,18.8387147783601,0.106025339763099,425433.465845069,5840935.31151207,0.000378625875566605,0.00436566832140511,22092131.5178076,2.430918480514e-08,124034579.911283,0.848895764112627,1.5429117731982,0.550190736021806,56178341.3316761,106177496.728994,0.52909837830388,0.321030452440122,0.208067925863758,0.176627980913444,6266368.77735714,13.7293743450807,0.0678915462783371,0.932108453721663,677021079.349959,0.447074580405399,24846954.5093498,87850622.0716326,0.282831856205752,0.104621432072115,0.369906818403108,0.001061510657514,0.00179134462661674,0.0245940409598701,0.0263853855864868,0.0789658804547309,0.0930218806513613,0.143524554822023,0.236546435473384,1.01236363500625e-06,6.77382582327229e-06,0.119275231328271,0.0122870331490126,0.477735777561851,5,8,0.985098259947801,1.93956484773276,0.612075962879455,0.932733529102205,1.86479338720434,0.896776057334076,1.75920731157437,1525.59046494162,385.655782547673,78.6848295574725,553.167484855436,553.167484855436,0.0636126814272325,49.618471768138,224.393350671018,0.511981039422566,0.00890683875794621,740.318414277213,163.733443476871,0,3846.00305849513,0.0583445585607046,0.192490334255451,0.303103835246483,4586.32147277235,4810.71482344337,0.953355507672682,0.153889482425673,0.799466025247009,0.0466444923273178,72.5508475515813,8,1.84384069955496,0.88669994447906,"SD"
0.772449471691144,0.70058272855031,747.189369288837,1190.21830761108,268.456375838926,192379.810330787,174496.049147347,545763587.165636,869308042.211855,0,12612.7516817838,0.0592407896500476,0.0943662681736668,0.627775059844731,13802.9699893949,14550.1593586837,0.948647341182356,0.0818010496153597,0.866846291566996,0.0513526588176442,8,1.93593106321037,0.930986048132168,204806.767065147,29494393.9625708,731024.569930141,848833456.721147,893.384235505868,9307187.04925117,987.075035122326,239.434247404387,1.65600263953317e-07,2.02503949899304e-08,0,9788358.0282308,0.0959358383100926,0.000634676897102022,540813.091906069,1.92252657267865,37.973971832321,0.124788615198486,461115.75380777,1461900.04227416,0.000403972221146366,0.00108917944419142,27618804.6607007,6.91090874937094e-08,134767893.721077,0.336987323078994,0.354409184194667,0.950842523578329,37407162.6889315,76939768.2706836,0.486187618311099,0.12722104898723,0.358966569323868,0.1209671832713,1923015.79608193,3.17035371314509,0.239787813884459,0.760212186115541,309950232.228094,0.358898483288112,11309900.1834314,68094923.4845228,0.166090210616097,0.0527569306901606,0.317640217894019,0.00252271358219569,0.00215095195087716,0.00681927850426008,0.00897023045513723,0.0434149386037048,0.128832557281473,0.0456594415238397,0.174491998805313,1.11688129782694e-06,5.72125873435148e-06,0.137581558881587,0.00340998699750751,0.371352504178808,5,8,0.918496457166815,1.93076119464081,0.570693936106978,0.92849986688305,1.95364105551459,0.939502754155994,1.40293655359794,1438.64106224142,277.560617965025,94.7734912385587,553.167484855436,553.167484855436,0.0577760310383751,67.1190889149768,272.442897193473,0.468100263958805,0.00556212338708471,482.528203583539,118.87616474122,0,4909.49911043411,0.0554930128441113,0.0982846096372698,0.564615488110645,5392.02731401765,5664.47021121112,0.951903198880938,0.0851850544872704,0.866718144393667,0.0480968011190621,27.2959918740696,8,1.91750080337657,0.922122966643991,"PD"
0.733752388016955,0.699445840207618,304.344665146386,1955.60788600377,268.456375838926,182752.2453861,174212.98632216,222318472.034374,1428339073.34559,0,21008.000576064,0.014487083815732,0.093088720124653,0.155626630125892,22963.6084620678,23267.9531272142,0.986920006951947,0.0840472677296438,0.902872739222303,0.0130799930480531,8,1.90429975882381,0.915774606140385,1161979.27899718,55094380.2697392,1761318.21896233,1623186577.92469,814.725613426037,6394886.24586076,1033.65396237741,240.996305812139,8.74877226944205e-07,3.78362844089769e-08,0,21906486.3290306,0.0757796381912133,0.0014219184189186,887064.595804653,3.15360332983101,65.1672467840384,0.185378787077066,1264145.20796477,4455872.96137973,0.0011125763767925,0.00332729592796023,54654019.7285543,5.25960421858947e-07,122375883.692726,0.117006695529839,0.400821136996544,0.291917478221334,76560506.0575849,139811090.792147,0.54759966197106,0.156686327278559,0.390913334692501,0.0457394775309195,5720018.1693445,3.52481102115915,0.221003704977678,0.778996295022322,261880731.491982,0.517900738384869,11737823.8030451,134681624.404519,0.0871523777274198,0.0434802960207647,0.498899710536354,0.00328594395880437,0.00468275966463899,0.016505842875359,0.021188602539998,0.0236885091866013,0.202454304681738,0.0811479645923788,0.283602269274116,8.92720055476048e-07,4.72167344763266e-06,0.204085527556426,0.00652443236772564,0.546684314056409,5,8,1.14940753884954,1.86587097352468,0.714167057933405,0.89729426681424,1.90224517721552,0.914786561241258,1.22820240387094,2264.37124970731,319.940396606134,142.223233325596,553.167484855436,553.167484855436,0.0375640846870146,21.7905847019115,92.0393203728944,0.483728233345073,0.00524530412276907,770.939699937237,182.549494735287,0,7033.4405833726,0.0130859597492698,0.109610608179413,0.119385887612724,7804.38028330983,7896.41960368273,0.98834417052382,0.0976315518463187,0.890712618677501,0.0116558294761805,22.4954839913149,8,1.84227266810908,0.885945880748751,"SD"
0.692803241007288,0.596427116492532,1266.43154084968,845.402543695866,268.456375838926,172540.721666992,148552.19039501,925320975.933349,617555811.962681,0,8513.61007344011,0.14875376367078,0.0993001249062681,1.49802191901765,9359.01261713598,10625.4441579857,0.880811425666579,0.0795639722091518,0.801247453457428,0.119188574333421,8,1.95601117638921,0.9406425413667,323102.271537942,16751849.3224692,848531.453811138,3625853452.26791,880.112015776753,22929514.1058853,1442.91267184485,238.943125258557,2.49551004011623e-07,8.27893954201572e-09,0,10103122.9371959,0.212894428077723,0.00065621816695667,52551.098902247,0.186824484161585,3.85782734416229,0.114734939166483,221596.774468871,3373290.35129205,0.000197920317468143,0.00251923087612589,12885891.6000532,7.10992198202342e-09,132411284.803979,1.77942782832277,0.784045314889512,2.26954717352469,22989014.5372491,63518909.4194148,0.361923949062992,0.159056933274547,0.202867015788445,0.360987213342754,3594887.12576092,15.2226509586037,0.0616422064773358,0.938357793522664,1212588793.78276,0.317749582559244,26355355.5560796,40812673.9437954,0.645763999496198,0.131841105313201,0.204162984334926,0.000262883759999108,0.00110852474054659,0.0168746852043174,0.017983209944864,0.114703536348885,0.064460909581818,0.0505402741511409,0.115001183732959,1.19529883306059e-06,8.41338401964296e-06,0.0838001341327028,0.00424472834469773,0.337620389626252,5,8,0.538492950951251,1.96223416399811,0.334584482440108,0.943635165820993,1.9914128923008,0.957667168028236,2.26272770596164,994.879894051811,334.278242447253,427.755235845622,553.167484855436,553.167484855436,0.0546714443901841,71.9875675080404,289.526790436462,0.464470456447732,0.00574468603166713,319.422696238343,79.4515372407776,0,2822.97649247559,0.102560822312255,0.11315102945056,0.906406444645458,3142.39918871393,3431.92597915039,0.915637227552286,0.093073888591682,0.822563338960604,0.0843627724477139,140.224038159224,8,1.92913832621895,0.927719432141639,"PD"
0.722297276876551,0.658826775765735,1981.88595800664,1470.75354989543,268.456375838926,179939.753751701,164149.399586399,1447500727.30793,1074040452.2572,0,21207.3901664531,0.0934526097955082,0.0693509921943128,1.34753097019385,22678.1437163485,24660.0296743551,0.919631647480633,0.0596411914063884,0.859990456074244,0.0803683525193674,8,1.89973105761855,0.913577525283011,325083.758941992,39087811.8823708,738021.235151989,1032704089.06638,881.276483848145,18582240.3674177,1359.51654324654,233.800477699777,2.68947967979419e-07,4.96065886650391e-08,0,10511363.4633507,0.173504745332121,0.000680772345757358,328812.056230396,1.16888230961587,23.0288884282742,0.0386086914270815,275866.726637838,1452486.06183158,0.000241938423692682,0.00108141846279678,37870658.7881662,8.94783552651192e-08,132983628.699175,0.499258055483098,0.29145183916092,1.7712632161403,48382022.2515169,106790095.736457,0.45468689453857,0.102056849918571,0.35263004462,0.175609971867066,1728352.78846942,7.27982402158491,0.143173679072905,0.856826320927095,298573883.009107,0.437439788523232,20363538.4854797,88485315.4126984,0.232083803528085,0.0836053908621056,0.362142204501685,0.00127887026278001,0.00109321304295631,0.00592900456129023,0.00702221760424654,0.0763975160380353,0.154779294941384,0.0436905089370601,0.198469803878444,9.69258301016152e-07,6.7189735320848e-06,0.159512569700264,0.00305989890648823,0.447060749710787,5,8,1.07257307957437,1.88695557989195,0.666427124207743,0.907433819162627,1.88895843204171,0.908396987450657,1.27183767615458,1541.64546627142,338.568581388659,333.777663562978,553.167484855436,553.167484855436,0.0476556086223141,109.378367284932,426.623239363051,0.453232839819215,0.00580309801807975,383.062957021562,98.0972250959859,0,4501.7750993254,0.0948592334155036,0.0850262357359337,1.12468963853889,4884.83805634696,5311.46129571001,0.91961320673482,0.0720707893203737,0.847542417414447,0.0803867932651796,21.1466469165489,8,1.90517900517156,0.916197434255595,"PD"
0.661169177590154,0.579926936058054,1206.78710383257,793.235159289917,268.456375838926,164665.440981476,144443.547801051,881594047.136682,579529054.043597,0,16135.1577420787,0.0747923957808853,0.0491619091656754,1.52134847995499,16928.3929013686,18135.1800052012,0.933456017338319,0.0437401315598972,0.889715885778422,0.0665439826616807,8,1.84103249515174,0.885349483623618,959118.406837015,31828625.5393929,839406.45630337,1124606520.40724,873.51857139793,23090823.7399579,1611.66431387397,236.805670223318,7.09556102149474e-07,4.75896618434356e-08,0,9692848.84171755,0.213130804772741,0.000629799081644431,161461.734295308,0.574025777201027,12.0829505724594,0.14902416122211,159834.852910759,2570399.37876575,0.0001440554091189,0.00192121549952022,25193368.1201281,1.46057713854965e-07,131559433.32167,0.905694065256509,0.383212678364607,2.31918732087758,34886216.9618457,90645072.6974998,0.390267674776245,0.107254484724592,0.283013190051652,0.247790060307879,2730234.2316765,15.2014726456131,0.0638511563510881,0.936148843648912,467346348.816668,0.398777657946516,25822684.8530189,67715932.2804368,0.372172448073834,0.112464011563451,0.298838494231188,0.000700156205829232,0.000697773482744307,0.0111186988692814,0.0118164723520257,0.10064515648834,0.111520296082308,0.0426856415993435,0.154205937681651,1.04951610972514e-06,8.21929026757733e-06,0.1402429411364,0.00368362264012454,0.415505722048156,5,8,0.762571628189209,1.83374810502609,0.473812392697959,0.88184643245356,1.94172444021616,0.933772073557583,1.40235611389141,1720.39916100876,212.408570022629,233.206948329061,553.167484855436,553.167484855436,0.0462200917660512,99.0827648663546,369.781557618429,0.436954961777897,0.00229975490678587,200.474260099376,53.7010363980644,0,4605.89868422396,0.0802843447001989,0.0435255470959526,1.84453384407118,4806.37294432334,5176.15450194177,0.928560564125412,0.038730347021939,0.889830217103473,0.071439435874588,7.22792284385763,8,1.8015384742227,0.866356874243919,"PD"
0.780717819927287,0.700796919941636,538.326286987516,633.43759880045,268.456375838926,194442.997597887,174548.827326823,393186429.790796,462568494.244856,0,10839.7465103091,0.0496622579204726,0.0584365693605491,0.849848963823669,11473.1841091096,12011.5103960971,0.955182465049322,0.0527358823255294,0.902446582723793,0.0448175349506781,8,1.79266520285201,0.8620897327096,168073.74638902,22156995.8466735,315864.169381178,1193286320.91797,884.027799186117,4705892.31299381,930.189713524536,237.965295930101,1.43602501265228e-07,1.35999035934546e-08,0,4641985.78309854,0.0589411929199472,0.00030050250709609,523600.24305251,1.86123673937947,35.4101484269292,0.194468821945798,962999.181398378,2576995.83760862,0.000830777264928659,0.00191619856684655,23464756.1304066,5.2768323093333e-08,133229894.988244,0.200551511673106,0.197828000312489,1.01376706713061,28106741.9135051,55285494.2425536,0.508392704064336,0.083963901321616,0.42442880274272,0.085119837987659,3539995.019007,2.67601041349437,0.272034049829965,0.727965950170035,379447939.285704,0.286827512121798,7806488.39365494,51543769.2659676,0.151453580225637,0.040500960967014,0.267415011957296,0.00271649837120428,0.00499615067496713,0.013369751233599,0.0183659019085661,0.0244147113622108,0.121737857563528,0.0240831569241193,0.145821014487647,1.23459136502432e-06,6.06052274154389e-06,0.114953046578766,0.00163873969317411,0.308787958879944,5,8,0.97513777833928,1.7611930229168,0.605887167691042,0.846954813403438,1.82174835833437,0.876075774105534,1.55496658896166,1536.6825013353,246.97856118952,237.664872664565,553.167484855436,553.167484855436,0.052209848619802,55.3028606475276,217.842484897133,0.45666832760419,0.0070569090148791,334.139699284032,84.8490712449222,0,4809.02721173243,0.045298659231054,0.0694817651413663,0.651950323065199,5143.16691101646,5361.00939591359,0.959365397668733,0.0623277585632901,0.897037639105443,0.0406346023312667,31.848437405788,8,1.75586069674591,0.84439050656239,"PD"
0.690691588144694,0.666400834852202,277.435785706894,1799.66850531237,268.456375838926,172018.343662654,165981.645997504,202725045.163581,1314759107.68868,0,15491.4580989323,0.0179089524004209,0.116171666593244,0.154159382624045,17291.1266042447,17568.5623899516,0.984208395681506,0.102436867933013,0.881771527748493,0.0157916043184942,8,1.87606902729035,0.902198494012388,271993.678257803,35287048.8335645,3009439.89091607,2588476915.71094,871.667646377046,6622548.43863548,1304.10392537152,242.557235250548,1.89808684644888e-07,1.73726872940926e-09,0,34018786.6218627,0.0749146774610086,0.00221138249768234,54453.0469495033,0.193594244358731,4.1168509130122,0.0518838102161722,245456.445829454,2422692.00986405,0.000221331029184779,0.00181195079177744,28412759.7046243,1.48809792232198e-08,131227224.449027,0.233083604249736,1.19730666698758,0.194673270162416,62431546.326487,107350583.489603,0.581566902545374,0.316894287073507,0.264672615471867,0.0616908471603872,2668148.45569351,9.87015028950337,0.0919950482161814,0.908004951783819,3086183145.77,0.444379800003516,9099693.49544904,100975038.157958,0.0901182476525948,0.0376683558128268,0.417988107780769,0.000225409432593777,0.00101607166688415,0.0100287800570527,0.0110448517239369,0.0274141663231803,0.117615163929796,0.140821419911982,0.258436583841777,1.00407032906797e-06,6.40243354892436e-06,0.146071415670436,0.0124576341681218,0.456782386643265,5,8,0.129969517037135,1.8549954779402,0.0807546013630123,0.892064258965259,1.72874255174872,0.831349435460538,2.9003984045907,1893.40475489738,249.155040581194,76.8451274525898,553.167484855436,553.167484855436,0.0487136246470195,17.507107581461,78.0743977876869,0.506019167768924,0.00590355735976729,756.470462314696,169.679225367647,0,4824.96760455531,0.0161813309821968,0.156782495617277,0.103208785639548,5581.43806687001,5659.5124646577,0.986204748505239,0.133663538518322,0.852541209986917,0.0137952514947609,356.423799525476,8,1.90514033248864,0.916178836626304,"CR/PR"
0.705448982579209,0.646960034395043,763.901289911838,1232.9926001757,268.456375838926,175698.496906317,161139.498567011,558057155.910395,900625773.745478,0,11688.2611246743,0.0653562819792945,0.105489823252906,0.619550587572855,12921.25372485,13685.1550147618,0.944180296891936,0.0900970868686328,0.854083210023303,0.055819703108064,8,1.87958883442853,0.90389116344677,940546.110337865,32239937.1746908,1170627.78629499,868285252.697691,843.596083217267,14043192.2287944,1060.47397576237,241.259191335973,7.01926246620289e-07,1.68280843370345e-08,0,14135186.4712664,0.139785448790549,0.000917918636619971,1519082.78480477,5.4005033966222,111.659649326855,0.213183424635336,992356.273633773,4379642.70487835,0.000874963007854937,0.00327074597339624,27016113.9775996,4.32216928091999e-08,126737193.827341,0.519808002010885,0.523213163928261,0.993491826750287,41151300.4488661,88605057.6386462,0.464435118553745,0.159530244073801,0.304904874479944,0.158491993606799,5371998.97851213,4.4133773537211,0.184727561863503,0.815272438136497,383798700.339041,0.397020211713146,19941917.7184775,75555523.4166527,0.263937258544387,0.089355445451489,0.338548054731962,0.00680668333056793,0.00444653508899821,0.0196242372643109,0.0240707723533092,0.0629245248566101,0.121053397818398,0.0633367312768303,0.184390129095228,1.08103056162533e-06,5.83278642741941e-06,0.144460226355424,0.00524533140588372,0.432117885070769,5,8,0.344064520151038,1.85495427322399,0.213779306112329,0.892044443685349,1.95872806222192,0.94194908727254,1.48645920201495,1185.10429753277,368.01449989036,274.941984711535,553.167484855436,553.167484855436,0.0424006634977649,48.9791064458637,203.250463950301,0.476662979814695,0.00511919784989185,436.040691977527,105.100573121183,0,3773.17766652909,0.0538671862057503,0.115563254772107,0.466127285113052,4209.21835850662,4412.46882245692,0.953937246442202,0.0988201185146808,0.855117127927521,0.0460627535577982,40.4184034015093,8,1.78702400929111,0.859376892051265,"PD"
0.706117095110026,0.620975359260541,893.515964243802,3714.14059361621,268.456375838926,175893.683538402,154715.96161301,652590975.142049,2712560347.94834,0,31517.9602638266,0.0283494222584352,0.117842035541842,0.240571389725946,35232.1008574428,36125.6168216866,0.975266416386628,0.102811824970323,0.872454591416305,0.0247335836133714,8,1.96928083058414,0.947023896133812,127282.627642036,57182168.8761864,2121276.16606293,1805576322.82256,852.415152765304,14599882.5820661,1082.85900989071,234.876005983838,1.10482234899333e-07,5.07637737148141e-08,0,28565814.1450488,0.140758564742789,0.00185113461570484,399333.715481298,1.41963868173118,28.8953197023428,0.146802306018222,354081.03579405,1831474.76782228,0.000305422570656887,0.00136083918675478,58793318.8510392,3.46254483849961e-07,128613419.501796,0.226763984190582,0.495395504058156,0.472971938764353,87359132.9960881,161262460.620403,0.556560535269803,0.184933341332635,0.371627193937168,0.0823911913973269,2185555.80361633,5.18436969856956,0.169098309132084,0.830901690867916,620772360.41405,0.537278037232041,16830691.0653697,147017976.809147,0.107195146467976,0.0543640146042787,0.492051048986569,0.00120619560104148,0.00124152041880717,0.00668467070147383,0.007926191120281,0.0464731483017634,0.197758434105482,0.0972490046802579,0.295007438785739,8.2140082698695e-07,4.63963748418378e-06,0.188708926880637,0.00708852326390103,0.546857492227423,5,8,0.877661789985578,1.94813319323581,0.545321930846161,0.936854032290826,1.92261089270713,0.924580400155895,1.32312913260076,2683.60177890682,324.953094734786,341.781903558367,553.167484855436,553.167484855436,0.0587577526393876,48.6029696234383,202.622738077783,0.484432772695315,0.00838004391968474,892.215490944999,206.566059248105,0,7383.88551774639,0.0278644219235303,0.118271292065776,0.298893330402567,8276.10100869139,8478.72374676917,0.975463247009395,0.102082363884055,0.873380883125341,0.0245367529906046,40.6896327675163,8,1.93449357791284,0.930294763828801,"PD"
